Enu[GeV] vmu vmubar ve vebar vtau vtaubar [1e-38cm^2/GeV]
4.125 2.94283 1.41717 2.98125 1.4315 0.117216 0.0414404
4.175 2.97469 1.43356 3.01235 1.44779 0.125994 0.0460715
4.225 3.00672 1.45004 3.04343 1.46406 0.134748 0.0507791
4.275 3.03931 1.46681 3.07442 1.48023 0.143421 0.0557519
4.325 3.07201 1.48363 3.10542 1.49638 0.152111 0.0608038
4.375 3.10507 1.50062 3.13643 1.51245 0.160858 0.0661319
4.425 3.13818 1.51761 3.16747 1.5285 0.169748 0.0715887
4.475 3.1714 1.53461 3.19857 1.5445 0.179147 0.0774996
4.525 3.20461 1.55158 3.22972 1.56051 0.188707 0.0835466
4.575 3.23777 1.56846 3.26104 1.57656 0.198838 0.0900789
4.625 3.27094 1.58533 3.29245 1.59263 0.209077 0.0967002
4.675 3.30413 1.60218 3.32414 1.60882 0.219703 0.103642
4.725 3.33735 1.61904 3.35591 1.62506 0.230441 0.110662
4.775 3.37068 1.63596 3.38798 1.64143 0.241581 0.117965
4.825 3.40404 1.65291 3.42012 1.65783 0.252814 0.125333
4.875 3.4375 1.66997 3.45246 1.6743 0.264386 0.13294
4.925 3.47097 1.68703 3.48482 1.69078 0.276034 0.1406
4.975 3.50442 1.70409 3.51729 1.70726 0.287962 0.148458
5.025 3.53782 1.72112 3.54975 1.72373 0.299949 0.156358
5.075 3.57104 1.73801 3.58222 1.74015 0.312161 0.164419
5.125 3.60418 1.75481 3.61468 1.75654 0.324414 0.172515
5.175 3.63697 1.77133 3.64713 1.77286 0.336825 0.180747
5.225 3.66965 1.78776 3.67957 1.78916 0.349264 0.189013
5.275 3.70195 1.80389 3.712 1.80538 0.361811 0.197413
5.325 3.73417 1.81997 3.74443 1.82158 0.374377 0.205842
5.375 3.7661 1.83585 3.77687 1.83771 0.387013 0.214382
5.425 3.79797 1.85172 3.80931 1.85381 0.399667 0.222942
5.475 3.82963 1.86751 3.84175 1.86982 0.412388 0.231582
5.525 3.86127 1.8833 3.87419 1.88583 0.42513 0.24024
5.575 3.89278 1.89912 3.90664 1.90179 0.437956 0.248969
5.625 3.92426 1.91494 3.93909 1.91776 0.450807 0.257717
5.675 3.95564 1.93076 3.97153 1.93375 0.463761 0.266538
5.725 3.98699 1.94656 4.00397 1.94975 0.476744 0.275376
5.775 4.01822 1.96228 4.0364 1.96583 0.489844 0.284287
5.825 4.04942 1.97797 4.06882 1.98195 0.502974 0.293213
5.875 4.08049 1.99353 4.10124 1.99821 0.516223 0.302202
5.925 4.11153 2.00905 4.13364 2.01449 0.5295 0.311201
5.975 4.14246 2.02441 4.16599 2.03087 0.542893 0.320243
6.025 4.17338 2.03975 4.19833 2.04726 0.556306 0.329286
6.075 4.20423 2.055 4.23061 2.06368 0.569809 0.338332
6.125 4.23509 2.07026 4.26287 2.0801 0.583329 0.347373
6.175 4.26596 2.08555 4.29505 2.09647 0.596921 0.356391
6.225 4.29685 2.10086 4.32721 2.11282 0.610529 0.365408
6.275 4.32782 2.11629 4.35928 2.12903 0.624213 0.374414
6.325 4.35881 2.13177 4.39132 2.14521 0.637914 0.383421
6.375 4.38995 2.14743 4.42326 2.16124 0.651696 0.392436
6.425 4.42111 2.16313 4.45518 2.17725 0.665494 0.401453
6.475 4.45241 2.17898 4.48703 2.19315 0.679364 0.410477
6.525 4.48374 2.19485 4.51886 2.20905 0.693244 0.419499
6.575 4.51519 2.21077 4.55063 2.22489 0.707168 0.428514
6.625 4.54666 2.22669 4.58238 2.24074 0.721094 0.437524
6.675 4.5782 2.24259 4.6141 2.2566 0.73503 0.446511
6.725 4.60975 2.25847 4.6458 2.27247 0.748962 0.455491
6.775 4.64133 2.27424 4.67749 2.28842 0.762877 0.464442
6.825 4.67291 2.28998 4.70917 2.30438 0.776791 0.473388
6.875 4.70452 2.3056 4.74083 2.32042 0.790694 0.482315
6.925 4.73615 2.32122 4.7725 2.33646 0.804602 0.491241
6.975 4.76783 2.33679 4.80417 2.35254 0.818526 0.50016
7.025 4.79952 2.35237 4.83583 2.36862 0.832461 0.50908
7.075 4.83131 2.36796 4.86751 2.3847 0.84644 0.518005
7.125 4.86311 2.38357 4.89918 2.40077 0.86043 0.52693
7.175 4.89504 2.39925 4.93087 2.41679 0.87447 0.535861
7.225 4.92699 2.41496 4.96257 2.4328 0.888519 0.544791
7.275 4.95908 2.4308 4.99428 2.44871 0.902614 0.553723
7.325 4.99119 2.44666 5.026 2.4646 0.916717 0.562655
7.375 5.02342 2.46263 5.05775 2.48039 0.930862 0.571586
7.425 5.05567 2.47861 5.08952 2.49617 0.945016 0.580517
7.475 5.08798 2.49463 5.12132 2.5119 0.959214 0.589446
7.525 5.1203 2.51065 5.15314 2.52763 0.973421 0.598374
7.575 5.15265 2.52667 5.18503 2.54334 0.987679 0.607301
7.625 5.18499 2.54267 5.21693 2.55905 1.00195 0.616226
7.675 5.21731 2.55861 5.24891 2.5748 1.01627 0.625146
7.725 5.24962 2.57454 5.28091 2.59055 1.03061 0.634066
7.775 5.28187 2.59036 5.313 2.6064 1.04502 0.642982
7.825 5.31411 2.60617 5.34511 2.62226 1.05943 0.6519
7.875 5.34629 2.62189 5.37732 2.63825 1.07393 0.660828
7.925 5.37847 2.6376 5.40955 2.65426 1.08845 0.669762
7.975 5.41061 2.65328 5.44187 2.67038 1.10307 0.678724
8.025 5.44276 2.66897 5.47421 2.6865 1.1177 0.687695
8.075 5.47491 2.68469 5.50661 2.70269 1.13244 0.696711
8.125 5.50706 2.70042 5.53902 2.71889 1.1472 0.705737
8.175 5.53924 2.71622 5.57149 2.73512 1.16208 0.714814
8.225 5.57143 2.73205 5.60396 2.75134 1.17698 0.723897
8.275 5.60368 2.74801 5.63647 2.76757 1.19199 0.73302
8.325 5.63595 2.764 5.66898 2.78378 1.20705 0.742146
8.375 5.66831 2.78014 5.7015 2.79994 1.22237 0.751295
8.425 5.70068 2.79631 5.73403 2.81609 1.23769 0.760445
8.475 5.73312 2.8126 5.76655 2.83215 1.2531 0.769601
8.525 5.76556 2.8289 5.79907 2.84819 1.26853 0.77876
8.575 5.79803 2.84527 5.8316 2.86417 1.28404 0.787931
8.625 5.83051 2.86164 5.86413 2.88013 1.29956 0.797107
8.675 5.86299 2.87802 5.89668 2.89603 1.31517 0.806313
8.725 5.89546 2.89439 5.92923 2.91192 1.33079 0.815526
8.775 5.92791 2.91072 5.96179 2.92776 1.3465 0.824785
8.825 5.96035 2.92703 5.99437 2.94361 1.36223 0.834053
8.875 5.99272 2.94323 6.02696 2.95942 1.37805 0.843378
8.925 6.02509 2.95942 6.05957 2.97522 1.39388 0.85271
8.975 6.05739 2.97548 6.0922 2.99102 1.4098 0.862086
9.025 6.08969 2.99152 6.12485 3.00682 1.42574 0.871466
9.075 6.12193 3.00747 6.15753 3.02264 1.44185 0.880868
9.125 6.15418 3.02339 6.19023 3.03846 1.45798 0.890268
9.175 6.1864 3.03924 6.22297 3.05431 1.4742 0.899665
9.225 6.21861 3.05507 6.25572 3.07017 1.49043 0.909059
9.275 6.25083 3.07085 6.28851 3.08606 1.5067 0.918426
9.325 6.28305 3.08662 6.32132 3.10196 1.52297 0.92779
9.375 6.3153 3.10237 6.35417 3.11792 1.53925 0.937133
9.425 6.34755 3.11813 6.38702 3.13389 1.55554 0.946477
9.475 6.37985 3.13392 6.41992 3.14994 1.57187 0.955825
9.525 6.41216 3.14971 6.45283 3.166 1.58819 0.965177
9.575 6.44454 3.16555 6.48578 3.18215 1.60457 0.974556
9.625 6.47692 3.18139 6.51874 3.19831 1.62095 0.983942
9.675 6.50938 3.19728 6.55175 3.21456 1.63738 0.993376
9.725 6.54185 3.21318 6.58475 3.23083 1.65382 1.00282
9.775 6.57439 3.22915 6.61781 3.2472 1.67031 1.01231
9.825 6.60694 3.24513 6.65087 3.26358 1.68681 1.02181
9.875 6.63957 3.26119 6.68397 3.28004 1.70335 1.03134
9.925 6.67221 3.27726 6.71707 3.29651 1.7199 1.04087
9.975 6.70493 3.29341 6.7502 3.31305 1.73648 1.0504
10.025 6.73766 3.30958 6.78334 3.32959 1.75307 1.05993
10.075 6.77047 3.32584 6.81651 3.34618 1.7697 1.06945
10.125 6.8033 3.34211 6.84969 3.36278 1.78632 1.07896
10.175 6.83619 3.35848 6.8829 3.37941 1.80295 1.08843
10.225 6.8691 3.37486 6.91612 3.39603 1.81958 1.0979
10.275 6.90207 3.39132 6.94935 3.41267 1.83623 1.10734
10.325 6.93505 3.40779 6.98259 3.4293 1.85288 1.11678
10.375 6.9681 3.42433 7.01584 3.44591 1.86955 1.12621
10.425 7.00116 3.44089 7.0491 3.46251 1.88622 1.13564
10.475 7.03429 3.4575 7.08237 3.47909 1.90292 1.14508
10.525 7.06741 3.47411 7.11565 3.49566 1.91963 1.15453
10.575 7.10056 3.49073 7.14895 3.5122 1.93636 1.164
10.625 7.13371 3.50735 7.18225 3.52875 1.9531 1.17347
10.675 7.16689 3.52397 7.21556 3.54528 1.9699 1.18301
10.725 7.20007 3.54059 7.24886 3.5618 1.98673 1.19255
10.775 7.23328 3.5572 7.28216 3.57832 2.0038 1.20214
10.825 7.26649 3.5738 7.31547 3.59484 2.02088 1.21173
10.875 7.29969 3.59036 7.34877 3.61138 2.03801 1.22133
